file_path,duration_sec,sample_rate,channels,sample_width_bytes,frame_count,peak_amplitude,rms_amplitude,crest_factor,silence_ratio,clipping_ratio,zero_crossing_rate,source_path,resolved_path
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2161.wav,7.0,16000,1,2,112000,0.3656005859375,0.036925170570611954,9.901121112991543,0.682875,0.0,0.05906302734845847,../raw_data/wavs/voice-2161.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2161.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2163.wav,5.0,16000,1,2,80000,0.281768798828125,0.03394121676683426,8.30167052536125,0.6823375,0.0,0.0611257640720509,../raw_data/wavs/voice-2163.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2163.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2164.wav,6.0,16000,1,2,96000,0.51806640625,0.049617916345596313,10.441115717991641,0.6085833333333334,0.0,0.06157355805789644,../raw_data/wavs/voice-2164.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2164.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2165.wav,7.0,16000,1,2,112000,0.602203369140625,0.04685269668698311,12.853120774752176,0.6527767857142858,0.0,0.06269698836596756,../raw_data/wavs/voice-2165.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2165.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2168.wav,5.0,16000,1,2,80000,0.4521484375,0.048731736838817596,9.278315669221913,0.6462375,0.0,0.06936336704208802,../raw_data/wavs/voice-2168.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2168.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2169.wav,5.0,16000,1,2,80000,0.338287353515625,0.0345880389213562,9.780472211356027,0.684125,0.0,0.06618832735409193,../raw_data/wavs/voice-2169.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2169.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2171.wav,6.0,16000,1,2,96000,0.2216796875,0.026265965774655342,8.439807216755915,0.7470833333333333,0.0,0.06419858540193127,../raw_data/wavs/voice-2171.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2171.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2172.wav,6.0,16000,1,2,96000,0.513885498046875,0.05513896048069,9.31982564718174,0.6027083333333333,0.0,0.06863613162637111,../raw_data/wavs/voice-2172.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2172.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2174.wav,2.0,16000,1,2,32000,0.647796630859375,0.06917007267475128,9.36527324332039,0.692875,0.0,0.07968999031219726,../raw_data/wavs/voice-2174.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2174.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2175.wav,6.0,16000,1,2,96000,0.473907470703125,0.045585546642541885,10.396002803679433,0.60565625,0.0,0.057615183491494706,../raw_data/wavs/voice-2175.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2175.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2177.wav,7.0,16000,1,2,112000,0.662017822265625,0.04657714068889618,14.213363303845906,0.6414196428571428,0.0,0.06786667738104804,../raw_data/wavs/voice-2177.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2177.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2179.wav,6.0,16000,1,2,96000,0.244049072265625,0.03366464003920555,7.2494187367340785,0.6921875,0.0,0.06471942416066834,../raw_data/wavs/voice-2179.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2179.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2180.wav,6.0,16000,1,2,96000,0.45501708984375,0.04911874234676361,9.263614418941463,0.6138125,0.0,0.05685475890373858,../raw_data/wavs/voice-2180.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2180.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2182.wav,5.0,16000,1,2,80000,0.278106689453125,0.029259856790304184,9.504718066333155,0.7240125,0.0,0.05492568657108214,../raw_data/wavs/voice-2182.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2182.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2185.wav,6.0,16000,1,2,96000,0.343414306640625,0.044672731310129166,7.687336246726394,0.6017083333333333,0.0,0.05790685319638746,../raw_data/wavs/voice-2185.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2185.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2186.wav,6.0,16000,1,2,96000,0.337738037109375,0.0382210798561573,8.8364336743083,0.6622604166666667,0.0,0.0659173533057636,../raw_data/wavs/voice-2186.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2186.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2187.wav,6.0,16000,1,2,96000,0.373687744140625,0.043813690543174744,8.529017745546609,0.6375625,0.0,0.06299023948166127,../raw_data/wavs/voice-2187.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2187.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2188.wav,7.0,16000,1,2,112000,0.3760986328125,0.03616143390536308,10.400545337797599,0.7265178571428571,0.0,0.056473718515343885,../raw_data/wavs/voice-2188.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2188.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2189.wav,6.0,16000,1,2,96000,0.473114013671875,0.04141520708799362,11.42367856972595,0.6478541666666666,0.0,0.060458963114199106,../raw_data/wavs/voice-2189.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2189.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2190.wav,6.0,16000,1,2,96000,0.336273193359375,0.034573182463645935,9.72641710704445,0.7471458333333333,0.0,0.05729226346107772,../raw_data/wavs/voice-2190.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2190.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2191.wav,6.0,16000,1,2,96000,0.36688232421875,0.03764813765883446,9.74503247792545,0.69728125,0.0,0.06635485786310275,../raw_data/wavs/voice-2191.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2191.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2193.wav,6.0,16000,1,2,96000,0.451019287109375,0.04436478018760681,10.166156243807245,0.6136354166666667,0.0,0.0583443577537266,../raw_data/wavs/voice-2193.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2193.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2194.wav,5.0,16000,1,2,80000,0.3160400390625,0.03248058259487152,9.730122239630047,0.6560125,0.0,0.08868860860760759,../raw_data/wavs/voice-2194.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2194.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2196.wav,5.0,16000,1,2,80000,0.405029296875,0.037322815507650375,10.852056345855733,0.6849625,0.0,0.05985074813435168,../raw_data/wavs/voice-2196.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2196.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2198.wav,6.0,16000,1,2,96000,0.295928955078125,0.03774700686335564,7.839799223005665,0.6506875,0.0,0.05812560547505703,../raw_data/wavs/voice-2198.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2198.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2199.wav,6.0,16000,1,2,96000,0.6795654296875,0.053419485688209534,12.721302366216717,0.6180104166666667,0.0,0.08313628266961114,../raw_data/wavs/voice-2199.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2199.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2200.wav,6.0,16000,1,2,96000,0.376373291015625,0.04146817326545715,9.076196547320368,0.6761145833333333,0.0,0.062281898769778854,../raw_data/wavs/voice-2200.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2200.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2201.wav,7.0,16000,1,2,112000,0.32403564453125,0.027960240840911865,11.589157846491648,0.7736785714285714,0.0,0.07262564844328967,../raw_data/wavs/voice-2201.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2201.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2202.wav,6.0,16000,1,2,96000,0.6746826171875,0.044014427810907364,15.328669500965423,0.67446875,0.0,0.06509442806695903,../raw_data/wavs/voice-2202.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2202.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2204.wav,6.0,16000,1,2,96000,0.28961181640625,0.036116357892751694,8.018854427853954,0.6863125,0.0,0.05985479015406411,../raw_data/wavs/voice-2204.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2204.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2205.wav,6.0,16000,1,2,96000,0.29248046875,0.03791220113635063,7.714679179351751,0.6479895833333333,0.0,0.06167772580964385,../raw_data/wavs/voice-2205.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2205.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2206.wav,6.0,16000,1,2,96000,0.65380859375,0.047440055757761,13.781783838713967,0.6804895833333333,0.0,0.06327149241137929,../raw_data/wavs/voice-2206.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2206.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2207.wav,6.0,16000,1,2,96000,0.622833251953125,0.053663287311792374,11.606319388045744,0.61028125,0.0,0.06050063021489807,../raw_data/wavs/voice-2207.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2207.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2209.wav,6.0,16000,1,2,96000,0.3543701171875,0.04511716961860657,7.85444034240472,0.6085625,0.0,0.06933405556307878,../raw_data/wavs/voice-2209.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2209.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2210.wav,6.0,16000,1,2,96000,0.30126953125,0.03958403691649437,7.610884455406903,0.6473229166666666,0.0,0.05557349555724539,../raw_data/wavs/voice-2210.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2210.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2211.wav,7.0,16000,1,2,112000,0.361541748046875,0.041966572403907776,8.614993489752084,0.6651964285714286,0.0,0.06283091813319762,../raw_data/wavs/voice-2211.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2211.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2215.wav,7.0,16000,1,2,112000,0.33770751953125,0.03810815140604973,8.861818458022563,0.6660535714285715,0.0,0.060714827810962595,../raw_data/wavs/voice-2215.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2215.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2216.wav,6.0,16000,1,2,96000,0.34454345703125,0.03450929746031761,9.984076245754988,0.64903125,0.0,0.07959457911019907,../raw_data/wavs/voice-2216.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2216.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2219.wav,6.0,16000,1,2,96000,0.531341552734375,0.054239992052316666,9.796121507943338,0.6158333333333333,0.0,0.06260481880019583,../raw_data/wavs/voice-2219.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2219.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2220.wav,6.0,16000,1,2,96000,0.338531494140625,0.04265305772423744,7.936863432612845,0.65509375,0.0,0.06320899176033083,../raw_data/wavs/voice-2220.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2220.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2223.wav,6.0,16000,1,2,96000,0.362945556640625,0.04067208990454674,8.923700687435078,0.6179895833333333,0.0,0.0567089240512922,../raw_data/wavs/voice-2223.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2223.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2224.wav,6.0,16000,1,2,96000,0.539764404296875,0.05247791111469269,10.285554299545138,0.60715625,0.0,0.057302680236252464,../raw_data/wavs/voice-2224.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2224.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2226.wav,5.0,16000,1,2,80000,0.436737060546875,0.045250922441482544,9.651450997748242,0.6023375,0.0,0.06010075125939074,../raw_data/wavs/voice-2226.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2226.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2227.wav,7.0,16000,1,2,112000,0.5452880859375,0.05240003764629364,10.40625370573697,0.6033839285714285,0.0,0.06324163608603649,../raw_data/wavs/voice-2227.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2227.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2228.wav,6.0,16000,1,2,96000,0.465850830078125,0.03795767202973366,12.272903083023815,0.68871875,0.0,0.06766737153512016,../raw_data/wavs/voice-2228.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2228.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2229.wav,6.0,16000,1,2,96000,0.324859619140625,0.03976025432348251,8.17046129779814,0.64503125,0.0,0.059125615891832205,../raw_data/wavs/voice-2229.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2229.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2233.wav,6.0,16000,1,2,96000,0.38739013671875,0.046124789863824844,8.398740414047408,0.64159375,0.0,0.06739653538057688,../raw_data/wavs/voice-2233.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2233.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2235.wav,7.0,16000,1,2,112000,0.45379638671875,0.04083859175443649,11.111949928328562,0.6545625,0.0,0.08813471548853115,../raw_data/wavs/voice-2235.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2235.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2236.wav,7.0,16000,1,2,112000,0.271636962890625,0.024130595847964287,11.256952153278094,0.8164732142857143,0.0,0.06545594157090688,../raw_data/wavs/voice-2236.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2236.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2239.wav,6.0,16000,1,2,96000,0.398040771484375,0.03829973563551903,10.392781174062035,0.6290416666666667,0.0,0.08185501932311795,../raw_data/wavs/voice-2239.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2239.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2246.wav,5.0,16000,1,2,80000,0.26507568359375,0.04044994339346886,6.553178109924123,0.6083125,0.0,0.06283828547856848,../raw_data/wavs/voice-2246.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2246.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2247.wav,6.0,16000,1,2,96000,0.376495361328125,0.03593525290489197,10.477047770460288,0.7132395833333334,0.0,0.062313149095303076,../raw_data/wavs/voice-2247.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2247.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2250.wav,6.0,16000,1,2,96000,0.30535888671875,0.031021034345030785,9.8436075123222,0.7174791666666667,0.0,0.057990187397785393,../raw_data/wavs/voice-2250.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2250.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2252.wav,7.0,16000,1,2,112000,0.42047119140625,0.03676517680287361,11.436669913508629,0.7206071428571429,0.0,0.06019696604433968,../raw_data/wavs/voice-2252.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2252.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2253.wav,6.0,16000,1,2,96000,0.43475341796875,0.04298253729939461,10.114652258438761,0.6583541666666667,0.0,0.06056313086594652,../raw_data/wavs/voice-2253.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2253.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2254.wav,6.0,16000,1,2,96000,0.645050048828125,0.05822719633579254,11.07815744910956,0.6231354166666667,0.0,0.06033396181210221,../raw_data/wavs/voice-2254.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2254.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2255.wav,6.0,16000,1,2,96000,0.51556396484375,0.05192393437027931,9.929216094588801,0.6026145833333333,0.0,0.059927707580287294,../raw_data/wavs/voice-2255.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2255.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2256.wav,6.0,16000,1,2,96000,0.43206787109375,0.04260405898094177,10.141471996530388,0.6721979166666666,0.0,0.06053188054042229,../raw_data/wavs/voice-2256.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2256.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2257.wav,6.0,16000,1,2,96000,0.427215576171875,0.04498383775353432,9.497090455300455,0.6385104166666666,0.0,0.06267773622641902,../raw_data/wavs/voice-2257.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2257.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2258.wav,6.0,16000,1,2,96000,0.372650146484375,0.03986877575516701,9.346917215938827,0.6604166666666667,0.0,0.09527182574818488,../raw_data/wavs/voice-2258.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2258.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2259.wav,7.0,16000,1,2,112000,0.392974853515625,0.04049444943666458,9.704412801815174,0.6659107142857142,0.0,0.06341128045786124,../raw_data/wavs/voice-2259.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2259.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2262.wav,6.0,16000,1,2,96000,0.339599609375,0.036059774458408356,9.417685342616245,0.6520729166666667,0.0,0.09059469369472599,../raw_data/wavs/voice-2262.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2262.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2265.wav,5.0,16000,1,2,80000,0.30450439453125,0.0397358238697052,7.663220864118178,0.64855,0.0,0.0648633107913849,../raw_data/wavs/voice-2265.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2265.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2268.wav,6.0,16000,1,2,96000,0.338592529296875,0.03639127314090729,9.304223240166458,0.67328125,0.0,0.06270898655194325,../raw_data/wavs/voice-2268.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2268.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2269.wav,6.0,16000,1,2,96000,0.29473876953125,0.03805014118552208,7.74606244150802,0.6481979166666667,0.0,0.06276107042781695,../raw_data/wavs/voice-2269.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2269.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2270.wav,6.0,16000,1,2,96000,0.30322265625,0.0359346829354763,8.438161449607371,0.63734375,0.0,0.07346951530745112,../raw_data/wavs/voice-2270.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2270.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2271.wav,7.0,16000,1,2,112000,0.40234375,0.0344928614795208,11.664551235880523,0.7115803571428572,0.0,0.06559879998928562,../raw_data/wavs/voice-2271.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2271.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2272.wav,5.0,16000,1,2,80000,0.18597412109375,0.022133903577923775,8.402228754589837,0.8132125,0.0,0.07988849860623258,../raw_data/wavs/voice-2272.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2272.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2274.wav,7.0,16000,1,2,112000,0.453155517578125,0.04509817063808441,10.048201759994344,0.6516964285714286,0.0,0.09365262189840981,../raw_data/wavs/voice-2274.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2274.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2277.wav,5.0,16000,1,2,80000,0.646881103515625,0.04798135161399841,13.481927493824484,0.6358875,0.0,0.07268840860510756,../raw_data/wavs/voice-2277.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2277.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2279.wav,5.0,16000,1,2,80000,0.323974609375,0.04198396950960159,7.71662644478884,0.62435,0.0,0.05445068063350792,../raw_data/wavs/voice-2279.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2279.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2281.wav,5.0,16000,1,2,80000,0.3447265625,0.03376396745443344,10.209895000201909,0.70125,0.0,0.062338279228490355,../raw_data/wavs/voice-2281.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2281.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2282.wav,7.0,16000,1,2,112000,0.405364990234375,0.045917343348264694,8.82814554752969,0.6146339285714286,0.0,0.06683095384780222,../raw_data/wavs/voice-2282.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2282.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2283.wav,6.0,16000,1,2,96000,0.443939208984375,0.04772191494703293,9.30262772307247,0.6305833333333334,0.0,0.06220898134355566,../raw_data/wavs/voice-2283.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2283.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2284.wav,7.0,16000,1,2,112000,0.548797607421875,0.03993484005331993,13.742326416961609,0.6655982142857143,0.0,0.06208984008785793,../raw_data/wavs/voice-2284.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2284.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2285.wav,7.0,16000,1,2,112000,0.459716796875,0.042225535959005356,10.887174938911748,0.6875803571428571,0.0,0.06407200064286288,../raw_data/wavs/voice-2285.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2285.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2287.wav,5.0,16000,1,2,80000,0.34735107421875,0.03809693083167076,9.117560565534847,0.65745,0.0,0.05963824547806847,../raw_data/wavs/voice-2287.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2287.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2288.wav,5.0,16000,1,2,80000,0.362701416015625,0.03887849301099777,9.329101719889854,0.7074125,0.0,0.0585632320404005,../raw_data/wavs/voice-2288.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2288.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2289.wav,6.0,16000,1,2,96000,0.406219482421875,0.03878849744796753,10.472678993735046,0.6502916666666667,0.0,0.0855425577349764,../raw_data/wavs/voice-2289.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2289.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2290.wav,6.0,16000,1,2,96000,0.38360595703125,0.04050317034125328,9.471010634457416,0.6726041666666667,0.0,0.061625641933770146,../raw_data/wavs/voice-2290.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2290.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2292.wav,5.0,16000,1,2,80000,0.293060302734375,0.03445190563797951,8.506359729817316,0.6734875,0.0,0.061338266728334104,../raw_data/wavs/voice-2292.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2292.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2293.wav,8.0,16000,1,2,128000,0.47821044921875,0.04135188087821007,11.564418330261198,0.6708828125,0.0,0.08157876233408073,../raw_data/wavs/voice-2293.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2293.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2294.wav,6.0,16000,1,2,96000,0.407958984375,0.04181100055575371,9.757216496912074,0.6137604166666667,0.0,0.06646944239002489,../raw_data/wavs/voice-2294.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2294.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2295.wav,6.0,16000,1,2,96000,0.59661865234375,0.05151085928082466,11.582385941013532,0.6676458333333334,0.0,0.06407358409983438,../raw_data/wavs/voice-2295.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2295.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2297.wav,7.0,16000,1,2,112000,0.5079345703125,0.044442541897296906,11.429017077517651,0.6524107142857143,0.0,0.061696979437316404,../raw_data/wavs/voice-2297.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2297.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2299.wav,5.0,16000,1,2,80000,0.57830810546875,0.04879540950059891,11.851690791971977,0.6371375,0.0,0.06935086688583607,../raw_data/wavs/voice-2299.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2299.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2302.wav,5.0,16000,1,2,80000,0.326812744140625,0.03851817920804024,8.484636368076467,0.6817,0.0,0.06001325016562707,../raw_data/wavs/voice-2302.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2302.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2303.wav,7.0,16000,1,2,112000,0.32696533203125,0.038987185806035995,8.386482000981697,0.6499107142857142,0.0,0.0849204010750096,../raw_data/wavs/voice-2303.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2303.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2305.wav,5.0,16000,1,2,80000,0.277984619140625,0.02801429107785225,9.922957477956535,0.738625,0.0,0.055275690946136824,../raw_data/wavs/voice-2305.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2305.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2306.wav,5.0,16000,1,2,80000,0.287841796875,0.033323097974061966,8.637906268470307,0.71695,0.0,0.062088276103451294,../raw_data/wavs/voice-2306.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2306.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2311.wav,6.0,16000,1,2,96000,0.29937744140625,0.03434291109442711,8.717299491097322,0.6883854166666666,0.0,0.0626985697767685,../raw_data/wavs/voice-2311.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2311.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2313.wav,6.0,16000,1,2,96000,0.480438232421875,0.041150595992803574,11.675122093150101,0.6729895833333334,0.0,0.056583922749195305,../raw_data/wavs/voice-2313.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2313.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2315.wav,7.0,16000,1,2,112000,0.390869140625,0.03676608204841614,10.63124267933353,0.6803571428571429,0.0,0.06544701291975821,../raw_data/wavs/voice-2315.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-2315.wav
